3042,7175,Holly Fisher,8428,Clothing,Shirt,Credit Card,13,587,2022-05-18 02:33,South Korea,Busan,Walmart.com,66,N,I entered my card info wrong by accident 
3043,4040,Mary Ramsey,1702,Clothing,Shirt,Mobile Payments,39,967,2022-05-18 02:33,United States,San Jose,Target.com,39,N,I entered my card info wrong by accident 
3044,5029,Alexis Campbell,7284,Gardening,Hoe,Credit Card,8,100,2022-04-07 9:30,France,Toulouse,Target.com,62,N,I entered my card info wrong by accident 
3045,5064,Mary Williams,6657,Technology,PC,Mobile Payments,14,50,2022-04-07 9:30,Mexico,Puebla,Ebay.com,2,Y,Payment Successful 
3046,4787,John Cox,7296,Technology,Wires,Debit Card,91,359,2022-05-18 02:33,Italy,Turin,Ebay.com,78,Y,Payment Successful 
3047,3969,Nathaniel Morgan,9787,Clothing,Dress,Debit Card,24,803,2022-01-23 10:33,China,Tianjin,Alibaba.com,51,Y,Payment Successful 
3048,7560,Barbara Watson,3988,Home Appliances,Table,Debit Card,4,60,2022-01-23 10:33,Italy,Milan,Ebay.com,23,N,I didn't have enough 
3049,4162,Anne Shah,1482,Health,Tylenol,Mobile Payments,69,948,2022-05-18 02:33,Italy,Milan,Target.com,95,N,I entered my card info wrong by accident 
3050,1699,Benjamin Chavez,829,Health,Advil,Credit Card,66,975,2022-04-07 9:30,South Korea,Busan,Target.com,91,Y,Payment Successful 
3051,5878,Heidi Molina,5741,Technology,Tablet,Debit Card,7,840,2022-05-18 02:33,China,Shanghai,Alibaba.com,85,Y,Payment Successful 
3052,8922,Krista Smith,258,Technology,Wires,Debit Card,32,20,2022-04-07 9:30,United States,Chicago,Alibaba.com,88,Y,Payment Successful 
3053,1294,Robin Burns,7258,Health,Nyquill,Debit Card,34,278,2022-01-23 10:33,United States,Philadelphia,Target.com,16,N,I didn't have enough 
3054,8296,Shari Flores,4448,Home Appliances,Couch,Debit Card,69,657,2022-06-23 05:15,Germany,Frankfurt am Main,Amazon.com,9,N,My card was closed 
3055,5014,Mary Huber,5384,Home Appliances,Bed,Mobile Payments,77,553,2022-01-23 10:33,Mexico,Puebla,Walmart.com,6,N,I entered my card info wrong by accident 
3056,6943,Kathryn Newman,5695,Home Appliances,,Mobile Payments,15,970,2022-05-18 02:33,Japan,Tokyo,Amazon.com,45,Y,Payment Successful 
3057,1015,Hunter Gonzalez,8643,Health,Nyquill,Mobile Payments,13,281,2022-04-07 9:30,Japan,Sapporo,Alibaba.com,81,N,I entered my card info wrong by accident 
3058,3942,Ronald Gamble,3036,Clothing,Shirt,Mobile Payments,72,22,2022-04-07 9:30,United States,New York City,Target.com,97,Y,Payment Successful 
3059,7441,Heidi Molina,3443,Gardening,Hoe,Debit Card,39,36,2022-05-18 02:33,Italy,Milan,Ebay.com,30,Y,Payment Successful 
3060,8991,Nathaniel Morgan,4329,Home Appliances,Couch,Credit Card,3,342,2022-01-23 10:33,United States,San Jose,Target.com,67,Y,Payment Successful 
3061,2948,Holly Rodriguez,2011,Technology,Tablet,Mobile Payments,27,460,2022-04-07 9:30,Japan,Sapporo,Ebay.com,21,N,I didn't have enough 
3062,7913,Heidi Molina,7162,Technology,Wires,Debit Card,83,968,2022-05-18 02:33,Italy,Rome,Ebay.com,53,Y,Payment Successful 
3063,6237,Kelly Mclaughlin,4571,Home Appliances,,Mobile Payments,58,202,2022-06-23 05:15,Mexico,Guadalajara,Target.com,14,N,My card was closed 
3064,7558,Benjamin Chavez,3206,Technology,Tablet,Credit Card,95,450,2022-04-07 9:30,Italy,Naples,Target.com,5,N,I didn't have enough 
3065,9536,Russell Chavez,704,Gardening,Hoe,Debit Card,5,701,2022-06-23 05:15,Mexico,Guadalajara,Target.com,78,Y,Payment Successful 
3066,5476,James Golden,2399,Gardening,Hoe,Mobile Payments,71,867,2022-06-23 05:15,Germany,Koeln,Amazon.com,17,N,I didn't have enough 
3067,7718,Kevin Mendoza,1447,Gardening,Plants,Credit Card,7,643,2022-01-23 10:33,South Korea,Busan,Amazon.com,96,Y,Payment Successful 
3068,5522,Benjamin Mercado,5953,Technology,PC,Credit Card,74,907,2022-06-23 05:15,Brazil,Belo Horizonte,Ebay.com,64,Y,Payment Successful 
3069,9709,Eric Hernandez,661,Technology,Wires,Credit Card,56,693,2022-06-23 05:15,Germany,Frankfurt am Main,Target.com,37,N,I didn't have enough 
3070,1752,Tamara Wilson,4841,Health,Nyquill,Credit Card,48,622,2022-01-23 10:33,Italy,Rome,Walmart.com,65,N,I entered my card info wrong by accident 
3071,230,Alex Rodgers,5428,Clothing,Shoes,Credit Card,12,935,2022-04-07 9:30,Germany,Munich,Ebay.com,62,N,I entered my card info wrong by accident 
3072,9199,Evan Munoz,8280,Technology,Tablet,Credit Card,93,911,2022-05-18 02:33,United States,Chicago,Amazon.com,101,N,I didn't have enough 
3073,2458,Luis Hayes,8062,Health,Tylenol,Debit Card,78,519,2022-05-18 02:33,Germany,Koeln,Alibaba.com,62,N,I didn't have enough 
3074,2148,Krista Smith,1234,Health,Tylenol,Credit Card,15,829,2022-06-23 05:15,Brazil,Sao Paulo,Walmart.com,36,Y,Payment Successful 
3075,3634,Philip Peterson,3630,Gardening,Plants,Mobile Payments,98,185,2022-06-23 05:15,Japan,Tokyo,Alibaba.com,25,N,I didn't have enough 
3076,7304,Joseph Higgins,5942,Technology,Tablet,Debit Card,15,250,2022-05-18 02:33,South Korea,Busan,Amazon.com,29,Y,Payment Successful 
3077,6164,Tamara Wilson,4219,Technology,PC,Debit Card,53,373,2022-06-23 05:15,France,Paris,Ebay.com,43,N,I entered my card info wrong by accident 
3078,1600,Sherry Harrison,9528,Clothing,Shirt,Credit Card,30,247,2022-06-23 05:15,Italy,Rome,Ebay.com,15,Y,Payment Successful 
3079,1012,Benjamin Mercado,4331,Technology,,Debit Card,51,167,2022-06-23 05:15,United States,New York City,Target.com,36,N,My card was closed 
3080,8956,Benjamin Chavez,151,Technology,Tablet,Credit Card,76,680,2022-04-07 9:30,China,Beijing,Ebay.com,58,Y,Payment Successful 
3081,994,Joe Weaver,92,Home Appliances,Couch,Debit Card,93,205,2022-01-23 10:33,China,Tianjin,Walmart.com,36,N,I entered my card info wrong by accident 
3082,3695,Martin Alvarez,7226,Technology,Wires,Mobile Payments,32,533,2022-06-23 05:15,Mexico,Guadalajara,Walmart.com,21,N,I entered my card info wrong by accident 
3083,5344,Stefanie Simpson,1232,Technology,Wires,Credit Card,24,725,2022-04-07 9:30,France,Nice,Alibaba.com,88,N,I didn't have enough 
3084,7520,Theresa Young,8279,Technology,Tablet,Mobile Payments,14,947,2022-01-23 10:33,South Korea,Incheon,Walmart.com,39,Y,Payment Successful 
3085,5615,Bryan Salazar,3521,Technology,PC,Credit Card,4,471,2022-01-23 10:33,South Korea,Busan,Target.com,12,N,I didn't have enough 
3086,5173,Joshua Evans,960,Technology,Tablet,Debit Card,42,299,2022-01-23 10:33,Italy,Turin,Walmart.com,99,N,I didn't have enough 
3087,7013,Jessica Davis,3909,Clothing,Shoes,Debit Card,1,342,2022-06-23 05:15,Brazil,Brasilia,Walmart.com,47,N,I didn't have enough 
3088,9431,Erin Watts,1966,Health,Advil,Debit Card,82,792,2022-06-23 05:15,France,Toulouse,Ebay.com,42,Y,Payment Successful 
3089,5200,Warren Boyle,7163,Health,Advil,Mobile Payments,41,558,2022-06-23 05:15,India,Delhi,Alibaba.com,90,N,I didn't have enough 
3090,6532,Katherine Martin,6166,Gardening,Rake,Credit Card,92,794,2022-01-23 10:33,South Korea,Busan,Alibaba.com,57,Y,Payment Successful 
3091,1316,Jenna Schultz,2412,Clothing,Shoes,Mobile Payments,42,341,2022-04-07 9:30,Brazil,Fortaleza,Amazon.com,99,Y,Payment Successful 
3092,3861,Ryan Pearson,378,Technology,Tablet,Credit Card,55,536,2022-04-07 9:30,United States,Washington,Target.com,99,N,I didn't have enough 
3093,95,Hunter Gonzalez,7932,Clothing,Dress,Credit Card,42,879,2022-05-18 02:33,South Korea,Daegu,Target.com,93,N,My card was closed 
3094,7715,Elizabeth Newman,5415,Clothing,Shirt,Credit Card,31,337,2022-04-07 9:30,South Korea,Seoul,Target.com,60,Y,Payment Successful 
3095,4024,Daisy Galvan,4636,Home Appliances,,Mobile Payments,66,790,2022-05-18 02:33,Mexico,Mexico City,Target.com,71,N,I entered my card info wrong by accident 
3096,9793,Renee Wilson,599,Home Appliances,,Mobile Payments,99,405,2022-01-23 10:33,Italy,Turin,Alibaba.com,97,N,I didn't have enough 
3097,2089,Russell Chavez,4319,Health,Advil,Credit Card,40,28,2022-04-07 9:30,Germany,Hamburg,Ebay.com,82,N,I didn't have enough 
3098,5202,Rachel Hayes,9758,Health,Nyquill,Mobile Payments,11,537,2022-01-23 10:33,Mexico,Mexico City,Target.com,47,Y,Payment Successful 
3099,3946,Sherry Harrison,4582,Gardening,Rake,Credit Card,49,619,2022-06-23 05:15,Japan,Sapporo,Walmart.com,70,N,My card was closed 
3100,669,Randy Smith,5926,Clothing,Shirt,Debit Card,66,123,2022-05-18 02:33,Germany,Koeln,Ebay.com,76,N,I didn't have enough 
3101,1806,Mary Ramsey,2854,Home Appliances,,Mobile Payments,51,230,2022-01-23 10:33,France,Paris,Target.com,86,N,I entered my card info wrong by accident 
3102,1660,Cynthia Fleming,5604,Technology,,Mobile Payments,29,120,2022-04-07 9:30,United States,Philadelphia,Amazon.com,44,Y,Payment Successful 
3103,7207,Austin Martin,6918,Gardening,Rake,Debit Card,93,310,2022-04-07 9:30,Germany,Munich,Ebay.com,70,N,My card was closed 
3104,9177,Barbara Watson,8022,Clothing,Shirt,Debit Card,84,119,2022-04-07 9:30,Mexico,Guadalajara,Ebay.com,99,Y,Payment Successful 
3105,5817,Carolyn Hood,6917,Technology,,Mobile Payments,59,879,2022-04-07 9:30,United States,Chicago,Amazon.com,7,N,I entered my card info wrong by accident 
3106,4180,John Cox,462,Home Appliances,Bed,Credit Card,25,361,2022-06-23 05:15,China,Guangzhou,Ebay.com,40,Y,Payment Successful 
3107,8115,Abigail Brooks,4045,Technology,Wires,Mobile Payments,74,128,2022-01-23 10:33,France,Nice,Alibaba.com,94,N,My card was closed 
3108,9033,Mary Ramsey,1768,Clothing,Shirt,Credit Card,62,504,2022-05-18 02:33,Mexico,Mexico City,Alibaba.com,68,N,I didn't have enough 
3109,6042,Carrie Doyle,9454,Health,Advil,Credit Card,53,284,2022-04-07 9:30,Germany,Berlin,Alibaba.com,30,Y,Payment Successful 
3110,8185,Joe Weaver,2820,Health,Advil,Debit Card,96,739,2022-05-18 02:33,India,Delhi,Walmart.com,2,N,My card was closed 
3111,2165,Tamara Wilson,4707,Clothing,Dress,Mobile Payments,7,673,2022-01-23 10:33,South Korea,Busan,Alibaba.com,5,Y,Payment Successful 
3112,3409,Henry Hoffman,2284,Home Appliances,Bed,Mobile Payments,81,444,2022-05-18 02:33,Brazil,Fortaleza,Amazon.com,36,Y,Payment Successful 
3113,1592,Heather Thompson,3583,Home Appliances,,Credit Card,67,180,2022-01-23 10:33,Germany,Hamburg,Walmart.com,16,N,I entered my card info wrong by accident 
3114,3064,Glenn Jones,3549,Technology,PC,Credit Card,42,361,2022-01-23 10:33,India,Mumbai,Ebay.com,8,N,My card was closed 
3115,6181,Carolyn Hood,2444,Technology,Tablet,Debit Card,35,324,2022-06-23 05:15,Mexico,Mexico City,Alibaba.com,71,Y,Payment Successful 
3116,895,Abigail Brooks,8467,Gardening,Hoe,Mobile Payments,98,933,2022-01-23 10:33,Mexico,Puebla,Target.com,17,N,My card was closed 
3117,540,Brandon Lopez,8087,Gardening,Plants,Credit Card,12,252,2022-04-07 9:30,Brazil,Fortaleza,Ebay.com,27,Y,Payment Successful 
3118,7302,Juan Armstrong,1006,Gardening,Plants,Credit Card,76,631,2022-06-23 05:15,Mexico,Puebla,Ebay.com,12,N,I entered my card info wrong by accident 
3119,5178,Tina Perry,8771,Home Appliances,Bed,Debit Card,62,819,2022-01-23 10:33,South Korea,Busan,Ebay.com,8,N,I entered my card info wrong by accident 
3120,2118,Warren Boyle,2205,Home Appliances,Couch,Mobile Payments,64,18,2022-05-18 02:33,Brazil,Fortaleza,Target.com,64,N,I didn't have enough 
3121,7792,Bryan Salazar,3971,Technology,PC,Mobile Payments,50,277,2022-01-23 10:33,Brazil,Fortaleza,Target.com,31,Y,Payment Successful 
3122,8142,Benjamin Mercado,5409,Health,Nyquill,Debit Card,70,385,2022-06-23 05:15,France,Nantes,Target.com,9,N,My card was closed 
3123,9896,Jessica King,2846,Gardening,Plants,Debit Card,33,881,2022-01-23 10:33,China,Shanghai,Target.com,5,Y,Payment Successful 
3124,1739,Daisy Galvan,806,Home Appliances,Table,Mobile Payments,72,562,2022-01-23 10:33,France,Lyon,Amazon.com,94,N,My card was closed 
3125,6169,Brandon Torres,2600,Home Appliances,Table,Credit Card,9,160,2022-05-18 02:33,France,Toulouse,Ebay.com,51,Y,Payment Successful 
3126,6824,Charlene Martin,1342,Home Appliances,,Credit Card,69,853,2022-06-23 05:15,Germany,Berlin,Target.com,71,N,I entered my card info wrong by accident 
3127,5490,Joshua Evans,4679,Gardening,Rake,Debit Card,66,410,2022-06-23 05:15,China,Guangzhou,Target.com,88,Y,Payment Successful 
3128,3218,James Cervantes,6157,Clothing,Dress,Credit Card,14,274,2022-06-23 05:15,China,Guangzhou,Ebay.com,92,Y,Payment Successful 
3129,2095,Benjamin Mercado,3278,Technology,Tablet,Mobile Payments,17,1000,2022-05-18 02:33,Germany,Berlin,Alibaba.com,12,N,I entered my card info wrong by accident 
3130,6748,Roberto King,5410,Home Appliances,Table,Credit Card,71,668,2022-01-23 10:33,India,Chennai,Alibaba.com,23,Y,Payment Successful 
3131,4079,Abigail Brooks,9792,Health,Tylenol,Debit Card,72,905,2022-01-23 10:33,Italy,Milan,Alibaba.com,7,N,I entered my card info wrong by accident 
3132,8706,Jennifer Allen,8386,Health,Nyquill,Mobile Payments,61,963,2022-01-23 10:33,South Korea,Busan,Ebay.com,94,N,I entered my card info wrong by accident 
3133,2450,Sherry Harrison,5505,Technology,Tablet,Credit Card,92,617,2022-04-07 9:30,Brazil,Belo Horizonte,Alibaba.com,38,Y,Payment Successful 
3134,1230,Kelly Mclaughlin,5285,Health,Nyquill,Debit Card,5,88,2022-06-23 05:15,Italy,Milan,Target.com,100,N,I entered my card info wrong by accident 
3135,7977,Elizabeth Newman,6498,Home Appliances,,Credit Card,17,554,2022-04-07 9:30,China,Shanghai,Target.com,86,Y,Payment Successful 
3136,5605,Theresa Young,9751,Technology,,Mobile Payments,24,291,2022-05-18 02:33,Germany,Frankfurt am Main,Target.com,81,N,My card was closed 
3137,1726,Emily Bowman,8901,Technology,PC,Mobile Payments,89,133,2022-04-07 9:30,Japan,Sapporo,Alibaba.com,4,Y,Payment Successful 
3138,6783,Cynthia Fleming,2101,Home Appliances,,Mobile Payments,15,906,2022-01-23 10:33,Japan,Osaka,Target.com,53,Y,Payment Successful 
3139,6740,Juan Armstrong,4434,Technology,Tablet,Debit Card,42,359,2022-01-23 10:33,France,Nice,Alibaba.com,16,N,My card was closed 
3140,5754,Robin Burns,6323,Home Appliances,Couch,Mobile Payments,21,431,2022-06-23 05:15,India,Delhi,Target.com,24,Y,Payment Successful 
3141,5481,Kathryn Newman,4126,Technology,,Credit Card,10,553,2022-04-07 9:30,China,Tianjin,Target.com,73,N,I entered my card info wrong by accident 
3142,6452,Hunter Gonzalez,7935,Clothing,Shoes,Mobile Payments,2,46,2022-04-07 9:30,France,Toulouse,Amazon.com,96,N,My card was closed 
3143,6173,James Cervantes,3154,Gardening,Rake,Debit Card,11,774,2022-06-23 05:15,China,Beijing,Alibaba.com,97,N,I didn't have enough 
3144,2876,Jennifer Lee,1703,Technology,Tablet,Mobile Payments,16,935,2022-01-23 10:33,China,Tianjin,Target.com,4,Y,Payment Successful 
3145,6533,Anthony Spencer,9020,Gardening,Rake,Credit Card,31,985,2022-05-18 02:33,Mexico,Ecatepec de Morelos,Alibaba.com,70,N,My card was closed 
3146,1131,Bryan Salazar,7163,Gardening,Plants,Mobile Payments,37,255,2022-06-23 05:15,Italy,Milan,Ebay.com,94,N,I didn't have enough 
3147,4297,April Neal,9025,Home Appliances,,Debit Card,85,389,2022-01-23 10:33,United States,Los Angeles,Amazon.com,84,N,My card was closed 
3148,9102,Russell Chavez,6532,Home Appliances,,Debit Card,49,299,2022-05-18 02:33,United States,Los Angeles,Amazon.com,30,N,I entered my card info wrong by accident 
3149,1264,Christina Pierce,4687,Gardening,Rake,Mobile Payments,22,391,2022-01-23 10:33,China,Tianjin,Ebay.com,37,Y,Payment Successful 
3150,7793,Emily Bowman,1890,Home Appliances,,Credit Card,80,338,2022-01-23 10:33,United States,New York City,Alibaba.com,7,N,I entered my card info wrong by accident 
3151,2272,Tyler Porter,6443,Health,Advil,Mobile Payments,71,329,2022-04-07 9:30,Germany,Berlin,Walmart.com,83,N,I entered my card info wrong by accident 
3152,7073,Michael Thompson,9477,Home Appliances,Table,Credit Card,20,211,2022-04-07 9:30,South Korea,Incheon,Target.com,49,Y,Payment Successful 
3153,8507,April Neal,4458,Gardening,Hoe,Mobile Payments,11,916,2022-06-23 05:15,India,Bengaluru,Target.com,94,Y,Payment Successful 
3154,9611,Elizabeth Newman,6931,Health,Nyquill,Debit Card,48,265,2022-06-23 05:15,Mexico,Iztapalapa,Ebay.com,23,N,I didn't have enough 
3155,3381,Anthony Spencer,7124,Technology,,Credit Card,95,780,2022-01-23 10:33,Mexico,Iztapalapa,Amazon.com,13,Y,Payment Successful 
3156,1122,Mary Williams,7463,Home Appliances,Couch,Credit Card,65,751,2022-01-23 10:33,Brazil,Brasilia,Amazon.com,77,N,I entered my card info wrong by accident 
3157,1961,Melissa Hamilton,9886,Home Appliances,,Credit Card,73,737,2022-04-07 9:30,South Korea,Daegu,Alibaba.com,82,N,I didn't have enough 
3158,4015,Alex Rodgers,3536,Clothing,Shirt,Mobile Payments,2,898,2022-05-18 02:33,Germany,Munich,Amazon.com,12,Y,Payment Successful 
3159,6179,Sherry Harrison,6973,Clothing,Shirt,Mobile Payments,82,249,2022-06-23 05:15,India,Mumbai,Alibaba.com,5,N,I entered my card info wrong by accident 
3160,8580,Tamara Wilson,4962,Technology,,Debit Card,70,764,2022-01-23 10:33,United States,Houston,Amazon.com,19,N,I entered my card info wrong by accident 
3161,7499,Carolyn Hood,8337,Home Appliances,Table,Credit Card,50,207,2022-06-23 05:15,China,Guangzhou,Walmart.com,3,N,I didn't have enough 
3162,6155,Anna Wilson,4511,Health,Advil,Credit Card,30,511,2022-06-23 05:15,China,Beijing,Alibaba.com,3,N,My card was closed 
3163,6833,Jillian Torres,5984,Home Appliances,Table,Debit Card,92,974,2022-04-07 9:30,United States,Chicago,Walmart.com,38,Y,Payment Successful 
3164,9697,Michael Brooks,3195,Health,Tylenol,Mobile Payments,46,876,2022-04-07 9:30,China,Guangzhou,Alibaba.com,98,N,My card was closed 
3165,4349,Katrina Lynn,2360,Clothing,Dress,Debit Card,100,530,2022-04-07 9:30,United States,,Ebay.com,17,Y,Payment Successful 
3166,3123,,6901,Home Appliances,,Debit Card,17,649,2022-06-23 05:15,Germany,Frankfurt am Main,Alibaba.com,56,Y,Payment Successful 
3167,3411,Barbara Watson,9276,Home Appliances,Bed,Mobile Payments,86,163,2022-05-18 02:33,Brazil,Fortaleza,Ebay.com,26,N,I entered my card info wrong by accident 
3168,6446,Brandon Holder,8594,Clothing,Shoes,Mobile Payments,67,560,2022-05-18 02:33,Mexico,Mexico City,Walmart.com,48,N,I didn't have enough 
3169,7875,Krista Smith,5544,Clothing,Dress,Credit Card,47,271,2022-06-23 05:15,France,Nice,Alibaba.com,49,Y,Payment Successful 
3170,1714,Theresa Young,6427,Technology,PC,Debit Card,23,640,2022-05-18 02:33,China,Guangzhou,Amazon.com,16,N,My card was closed 
3171,8346,Abigail Brooks,6009,Home Appliances,Table,Mobile Payments,29,829,2022-01-23 10:33,South Korea,Daegu,Alibaba.com,68,Y,Payment Successful 
3172,1374,Eric Hernandez,7077,Technology,Wires,Mobile Payments,96,954,2022-05-18 02:33,Japan,Kyoto,Target.com,62,Y,Payment Successful 
3173,1876,,7001,Home Appliances,Table,Mobile Payments,89,674,2022-05-18 02:33,China,Beijing,Ebay.com,53,N,I didn't have enough 
3174,5032,Hunter Gonzalez,6878,Technology,,Credit Card,72,909,2022-05-18 02:33,Germany,Munich,Walmart.com,83,N,My card was closed 
3175,47,Alex Rodgers,6762,Clothing,Shirt,Credit Card,8,177,2022-06-23 05:15,Mexico,Guadalajara,Walmart.com,1,Y,Payment Successful 
3176,1791,Tyler Stephenson,6280,Clothing,Shoes,Credit Card,29,302,2022-05-18 02:33,Brazil,Fortaleza,Amazon.com,13,N,My card was closed 
3177,2586,Karen Hall,8208,Technology,Wires,Mobile Payments,25,547,2022-05-18 02:33,United States,Houston,Walmart.com,67,Y,Payment Successful 
3178,8383,Kevin Mendoza,6067,Technology,Tablet,Credit Card,21,686,2022-05-18 02:33,China,Tianjin,Target.com,22,N,I didn't have enough 
3179,8574,Tina Perry,3794,Home Appliances,Bed,Credit Card,33,536,2022-04-07 9:30,Brazil,Belo Horizonte,Target.com,89,N,I entered my card info wrong by accident 
3180,864,Katrina Lynn,9644,Technology,,Debit Card,63,243,2022-06-23 05:15,Germany,Berlin,Amazon.com,7,Y,Payment Successful 
3181,3895,Jennifer Lee,8853,Home Appliances,Couch,Mobile Payments,22,30,2022-06-23 05:15,France,Nantes,Target.com,4,N,I entered my card info wrong by accident 
3182,5183,Nathaniel Morgan,6548,Home Appliances,,Credit Card,29,485,2022-06-23 05:15,Japan,Osaka,Alibaba.com,69,Y,Payment Successful 
3183,335,James Golden,9301,Gardening,Hoe,Mobile Payments,5,191,2022-06-23 05:15,India,Bengaluru,Ebay.com,20,N,I didn't have enough 
3184,1161,Henry Hoffman,2203,Technology,PC,Debit Card,98,71,2022-01-23 10:33,Mexico,Mexico City,Walmart.com,68,N,I entered my card info wrong by accident 
3185,2437,Taylor Bailey,8772,Health,Advil,Credit Card,34,374,2022-01-23 10:33,South Korea,Busan,Target.com,56,Y,Payment Successful 
3186,2160,Holly Rodriguez,6708,Clothing,Shirt,Debit Card,7,732,2022-06-23 05:15,South Korea,Incheon,Walmart.com,48,Y,Payment Successful 
3187,9134,Adam Weber,2990,Home Appliances,,Debit Card,36,336,2022-01-23 10:33,United States,New York City,Amazon.com,81,Y,Payment Successful 
3188,4306,Alex Rodgers,2735,Home Appliances,Table,Mobile Payments,70,260,2022-05-18 02:33,United States,Los Angeles,Ebay.com,53,N,I entered my card info wrong by accident 
3189,885,Shari Flores,1597,Technology,PC,Credit Card,5,18,2022-05-18 02:33,China,Shanghai,Target.com,64,N,I entered my card info wrong by accident 
3190,4959,Leah Ochoa,1295,Clothing,Dress,Mobile Payments,14,281,2022-06-23 05:15,Brazil,Brasilia,Target.com,28,N,My card was closed 
3191,1236,Jessica Davis,9921,Clothing,Shoes,Credit Card,98,385,2022-05-18 02:33,Mexico,Ecatepec de Morelos,Alibaba.com,13,Y,Payment Successful 
3192,2977,Hunter Gonzalez,6247,Clothing,Dress,Debit Card,35,668,2022-04-07 9:30,United States,Houston,Walmart.com,28,N,My card was closed 
3193,9501,Anne Shah,6554,Clothing,Shoes,Debit Card,85,880,2022-06-23 05:15,Brazil,Fortaleza,Ebay.com,17,N,I didn't have enough 
3194,7564,Philip Peterson,7979,Clothing,Dress,Debit Card,56,71,2022-01-23 10:33,United States,Houston,Alibaba.com,18,N,I didn't have enough 
3195,5514,Michael Thompson,9274,Health,Advil,Debit Card,50,336,2022-06-23 05:15,United States,Washington,Amazon.com,13,Y,Payment Successful 
3196,5287,Brooke Davis,6444,Technology,Wires,Mobile Payments,18,304,2022-01-23 10:33,Japan,Osaka,Target.com,64,Y,Payment Successful 
3197,34,Brooke Davis,9930,Clothing,Shirt,Debit Card,52,214,2022-05-18 02:33,France,Nantes,Alibaba.com,99,Y,Payment Successful 
3198,3488,Jordan Moore,2659,Technology,Tablet,Mobile Payments,38,857,2022-05-18 02:33,Germany,Frankfurt am Main,Ebay.com,45,N,I didn't have enough 
3199,8636,April Neal,640,Technology,Wires,Mobile Payments,63,386,2022-05-18 02:33,China,Tianjin,Alibaba.com,101,N,My card was closed 
3200,2233,James Cervantes,7133,Home Appliances,Table,Debit Card,89,805,2022-05-18 02:33,China,Shanghai,Ebay.com,18,Y,Payment Successful 
3201,1963,Jessica Davis,1749,Health,Advil,Credit Card,60,216,2022-04-07 9:30,France,Nice,Alibaba.com,23,Y,Payment Successful 
3202,1823,Martin Alvarez,8151,Health,Nyquill,Debit Card,40,635,2022-05-18 02:33,United States,Los Angeles,Amazon.com,24,N,My card was closed 
3203,7385,Tyler Stephenson,3909,Technology,PC,Mobile Payments,88,441,2022-06-23 05:15,South Korea,Incheon,Alibaba.com,47,Y,Payment Successful 
3204,6687,Brandon Lopez,2004,Technology,Tablet,Mobile Payments,68,976,2022-06-23 05:15,India,Kolkata,Amazon.com,45,N,I entered my card info wrong by accident 
3205,2149,Ronald Gamble,7241,Technology,,Credit Card,80,199,2022-01-23 10:33,South Korea,Seoul,Target.com,55,Y,Payment Successful 
3206,3557,Jessica King,9686,Health,Tylenol,Mobile Payments,87,536,2022-06-23 05:15,Brazil,Sao Paulo,Walmart.com,53,N,I entered my card info wrong by accident 
3207,4009,Robin Burns,4007,Clothing,Shirt,Debit Card,67,8,2022-04-07 9:30,Japan,Tokyo,Alibaba.com,6,N,My card was closed 
3208,1600,Alexis Campbell,3212,Home Appliances,Bed,Debit Card,36,239,2022-06-23 05:15,United States,Washington,Alibaba.com,18,N,I didn't have enough 
3209,1401,Randy Smith,8674,Health,Nyquill,Credit Card,66,580,2022-06-23 05:15,Germany,Frankfurt am Main,Target.com,14,N,My card was closed 
3210,5182,Roberto King,2767,Technology,,Mobile Payments,10,264,2022-01-23 10:33,Mexico,Guadalajara,Alibaba.com,15,N,I didn't have enough 
3211,2868,Brooke Davis,4682,Home Appliances,Table,Debit Card,53,264,2022-01-23 10:33,United States,Philadelphia,Walmart.com,55,N,I didn't have enough 
3212,7973,Hunter Gonzalez,8795,Gardening,Plants,Mobile Payments,71,218,2022-05-18 02:33,China,Shanghai,Alibaba.com,71,Y,Payment Successful 
3213,721,Hunter Gonzalez,1652,Technology,Tablet,Mobile Payments,77,797,2022-01-23 10:33,United States,Washington,Amazon.com,17,Y,Payment Successful 
3214,5452,Crystal Tucker,8222,Technology,Wires,Credit Card,72,816,2022-06-23 05:15,France,Lyon,Walmart.com,37,Y,Payment Successful 
3215,6950,Carrie Doyle,3204,Clothing,Shoes,Credit Card,95,821,2022-05-18 02:33,South Korea,Busan,Alibaba.com,38,Y,Payment Successful 
3216,8394,Roberto King,5777,Health,Nyquill,Debit Card,89,715,2022-04-07 9:30,Germany,Hamburg,Target.com,95,Y,Payment Successful 
3217,3866,Brittany Montgomery,54,Technology,Wires,Mobile Payments,77,996,2022-01-23 10:33,United States,Houston,Ebay.com,50,N,I entered my card info wrong by accident 
3218,743,Benjamin Chavez,2515,Technology,PC,Debit Card,54,135,2022-04-07 9:30,United States,Houston,Amazon.com,32,N,I entered my card info wrong by accident 
3219,1768,Kelly Mclaughlin,4111,Clothing,Shirt,Debit Card,35,610,2022-01-23 10:33,India,Bengaluru,Walmart.com,55,N,I entered my card info wrong by accident 
3220,6317,Mary Williams,3838,Home Appliances,,Credit Card,84,896,2022-01-23 10:33,France,Nice,Alibaba.com,6,Y,Payment Successful 
3221,4177,Benjamin Mercado,304,Home Appliances,Couch,Credit Card,64,737,2022-06-23 05:15,Italy,Naples,Alibaba.com,58,N,I didn't have enough 
